CodEntrega,CodVenta,CodProveedor,Proveedor,CodAlmacen,Almacen,CodEstado,Estado,Fecha_Envio,Fecha_Entrega
2678,2678,1,FastDelivery,1,Centro Norte,2,En tránsito,2024-10-23,2024-10-26
2679,2679,1,FastDelivery,3,Centro Oeste,1,En preparación,2024-03-30,2024-05-05
2680,2680,5,ShipPro,3,Centro Oeste,1,En preparación,2024-01-02,2024-05-21
2681,2681,1,FastDelivery,4,Centro Este,1,En preparación,2024-09-16,2024-10-12
2682,2682,3,GlobalCourier,2,Centro Sur,3,Entregado,2024-02-06,2024-06-28
2683,2683,2,ExpressShip,5,Centro Central,4,Devuelto,2024-06-24,2024-10-10
2684,2684,3,GlobalCourier,3,Centro Oeste,4,Devuelto,2024-10-06,2024-11-08
2685,2685,3,GlobalCourier,5,Centro Central,1,En preparación,2024-08-05,2024-09-21
2686,2686,3,GlobalCourier,3,Centro Oeste,3,Entregado,2024-05-13,2024-07-06
2687,2687,5,ShipPro,2,Centro Sur,2,En tránsito,2024-03-15,2024-11-18
2688,2688,2,ExpressShip,2,Centro Sur,3,Entregado,2024-04-24,2024-07-31
2689,2689,4,QuickSend,5,Centro Central,2,En tránsito,2024-06-11,2024-10-26
2690,2690,2,ExpressShip,4,Centro Este,2,En tránsito,2024-05-29,2024-10-23
2691,2691,1,FastDelivery,3,Centro Oeste,2,En tránsito,2024-02-18,2024-04-24
2692,2692,2,ExpressShip,5,Centro Central,4,Devuelto,2024-09-21,2024-10-08
2693,2693,2,ExpressShip,2,Centro Sur,4,Devuelto,2024-11-14,2024-11-18
2694,2694,3,GlobalCourier,5,Centro Central,2,En tránsito,2024-03-22,2024-10-29
2695,2695,3,GlobalCourier,3,Centro Oeste,4,Devuelto,2024-06-17,2024-07-09
2696,2696,3,GlobalCourier,3,Centro Oeste,1,En preparación,2024-09-17,2024-10-14
2697,2697,3,GlobalCourier,2,Centro Sur,3,Entregado,2024-02-04,2024-08-21
2698,2698,3,GlobalCourier,1,Centro Norte,3,Entregado,2024-04-14,2024-08-22
2699,2699,4,QuickSend,2,Centro Sur,1,En preparación,2024-06-04,2024-10-18
2700,2700,3,GlobalCourier,1,Centro Norte,3,Entregado,2024-10-14,2024-11-11
2701,2701,2,ExpressShip,4,Centro Este,4,Devuelto,2024-10-30,2024-11-07
2702,2702,1,FastDelivery,1,Centro Norte,2,En tránsito,2024-07-16,2024-07-26
2703,2703,4,QuickSend,4,Centro Este,2,En tránsito,2024-10-22,2024-11-02
2704,2704,3,GlobalCourier,1,Centro Norte,3,Entregado,2024-08-05,2024-11-09
2705,2705,1,FastDelivery,3,Centro Oeste,4,Devuelto,2024-08-08,2024-09-25
2706,2706,3,GlobalCourier,2,Centro Sur,1,En preparación,2024-11-15,2024-11-17
2707,2707,3,GlobalCourier,3,Centro Oeste,1,En preparación,2024-11-15,2024-11-18
2708,2708,1,FastDelivery,1,Centro Norte,4,Devuelto,2024-02-14,2024-11-15
2709,2709,2,ExpressShip,3,Centro Oeste,4,Devuelto,2024-08-31,2024-10-10
2710,2710,3,GlobalCourier,5,Centro Central,3,Entregado,2024-06-01,2024-09-04
2711,2711,2,ExpressShip,3,Centro Oeste,4,Devuelto,2024-02-26,2024-08-13
2712,2712,1,FastDelivery,1,Centro Norte,4,Devuelto,2024-03-10,2024-10-23
2713,2713,3,GlobalCourier,2,Centro Sur,4,Devuelto,2024-07-28,2024-09-08
2714,2714,3,GlobalCourier,2,Centro Sur,2,En tránsito,2024-08-11,2024-10-05
2715,2715,3,GlobalCourier,2,Centro Sur,1,En preparación,2024-01-23,2024-01-26
2716,2716,4,QuickSend,2,Centro Sur,2,En tránsito,2024-06-11,2024-08-22
2717,2717,2,ExpressShip,4,Centro Este,3,Entregado,2024-10-07,2024-10-16
2718,2718,1,FastDelivery,3,Centro Oeste,4,Devuelto,2024-05-08,2024-08-05
2719,2719,5,ShipPro,3,Centro Oeste,2,En tránsito,2024-08-30,2024-11-16
2720,2720,4,QuickSend,4,Centro Este,3,Entregado,2024-08-11,2024-09-01
2721,2721,2,ExpressShip,2,Centro Sur,3,Entregado,2024-08-07,2024-10-20
2722,2722,4,QuickSend,3,Centro Oeste,3,Entregado,2024-03-06,2024-08-24
2723,2723,3,GlobalCourier,2,Centro Sur,1,En preparación,2024-01-18,2024-07-29
2724,2724,5,ShipPro,5,Centro Central,4,Devuelto,2024-01-30,2024-02-29
2725,2725,3,GlobalCourier,5,Centro Central,3,Entregado,2024-05-03,2024-06-14
2726,2726,1,FastDelivery,3,Centro Oeste,2,En tránsito,2024-07-31,2024-08-21
2727,2727,3,GlobalCourier,5,Centro Central,2,En tránsito,2024-04-21,2024-09-24
2728,2728,2,ExpressShip,3,Centro Oeste,1,En preparación,2024-06-28,2024-10-27
2729,2729,5,ShipPro,5,Centro Central,2,En tránsito,2024-04-06,2024-10-03
2730,2730,1,FastDelivery,2,Centro Sur,1,En preparación,2024-10-19,2024-10-20
2731,2731,3,GlobalCourier,4,Centro Este,4,Devuelto,2024-07-08,2024-09-20
2732,2732,3,GlobalCourier,1,Centro Norte,3,Entregado,2024-01-23,2024-03-03
2733,2733,4,QuickSend,3,Centro Oeste,1,En preparación,2024-08-03,2024-08-25
2734,2734,1,FastDelivery,2,Centro Sur,2,En tránsito,2024-10-12,2024-11-12
2735,2735,4,QuickSend,5,Centro Central,1,En preparación,2024-06-18,2024-09-19
2736,2736,5,ShipPro,1,Centro Norte,1,En preparación,2024-01-21,2024-02-23
2737,2737,4,QuickSend,1,Centro Norte,1,En preparación,2024-09-22,2024-11-09
2738,2738,5,ShipPro,3,Centro Oeste,4,Devuelto,2024-04-28,2024-08-06
2739,2739,2,ExpressShip,5,Centro Central,2,En tránsito,2024-07-10,2024-09-02
2740,2740,3,GlobalCourier,1,Centro Norte,3,Entregado,2024-05-14,2024-05-21
2741,2741,1,FastDelivery,1,Centro Norte,1,En preparación,2024-02-18,2024-08-15
2742,2742,5,ShipPro,3,Centro Oeste,2,En tránsito,2024-07-17,2024-07-28
2743,2743,4,QuickSend,2,Centro Sur,4,Devuelto,2024-05-19,2024-11-17
2744,2744,1,FastDelivery,3,Centro Oeste,1,En preparación,2024-10-08,2024-10-28
2745,2745,1,FastDelivery,4,Centro Este,1,En preparación,2024-05-29,2024-11-06
2746,2746,5,ShipPro,2,Centro Sur,3,Entregado,2024-06-05,2024-07-03
2747,2747,3,GlobalCourier,2,Centro Sur,4,Devuelto,2024-01-15,2024-03-20
2748,2748,3,GlobalCourier,3,Centro Oeste,4,Devuelto,2024-10-09,2024-11-15
2749,2749,2,ExpressShip,1,Centro Norte,4,Devuelto,2024-05-26,2024-10-27
2750,2750,1,FastDelivery,3,Centro Oeste,3,Entregado,2024-05-02,2024-10-17
2751,2751,4,QuickSend,4,Centro Este,4,Devuelto,2024-06-18,2024-10-29
2752,2752,2,ExpressShip,2,Centro Sur,3,Entregado,2024-01-27,2024-06-10
2753,2753,4,QuickSend,3,Centro Oeste,3,Entregado,2024-09-27,2024-11-12
2754,2754,4,QuickSend,4,Centro Este,1,En preparación,2024-11-08,2024-11-14
2755,2755,3,GlobalCourier,2,Centro Sur,1,En preparación,2024-03-28,2024-07-04
2756,2756,5,ShipPro,4,Centro Este,4,Devuelto,2024-11-16,2024-11-18
2757,2757,5,ShipPro,3,Centro Oeste,1,En preparación,2024-08-19,2024-08-22
2758,2758,1,FastDelivery,1,Centro Norte,2,En tránsito,2024-10-01,2024-10-14
2759,2759,2,ExpressShip,1,Centro Norte,4,Devuelto,2024-05-25,2024-07-17
2760,2760,2,ExpressShip,4,Centro Este,2,En tránsito,2024-11-08,2024-11-13
2761,2761,4,QuickSend,3,Centro Oeste,4,Devuelto,2024-01-02,2024-04-11
2762,2762,2,ExpressShip,3,Centro Oeste,4,Devuelto,2024-10-05,2024-11-11
2763,2763,2,ExpressShip,1,Centro Norte,1,En preparación,2024-06-11,2024-11-07
2764,2764,2,ExpressShip,5,Centro Central,3,Entregado,2024-09-22,2024-10-26
2765,2765,4,QuickSend,2,Centro Sur,4,Devuelto,2024-08-27,2024-11-08
2766,2766,3,GlobalCourier,3,Centro Oeste,3,Entregado,2024-04-17,2024-10-17
2767,2767,1,FastDelivery,3,Centro Oeste,1,En preparación,2024-07-31,2024-08-25
2768,2768,3,GlobalCourier,1,Centro Norte,3,Entregado,2024-07-25,2024-09-11
2769,2769,5,ShipPro,5,Centro Central,4,Devuelto,2024-01-24,2024-03-04
2770,2770,5,ShipPro,1,Centro Norte,1,En preparación,2024-09-03,2024-09-23
2771,2771,4,QuickSend,3,Centro Oeste,3,Entregado,2024-02-08,2024-02-28
2772,2772,4,QuickSend,3,Centro Oeste,1,En preparación,2024-05-15,2024-06-17
2773,2773,4,QuickSend,5,Centro Central,2,En tránsito,2024-03-14,2024-07-15
2774,2774,2,ExpressShip,4,Centro Este,4,Devuelto,2024-06-15,2024-11-11
2775,2775,5,ShipPro,5,Centro Central,3,Entregado,2024-09-25,2024-10-23
2776,2776,2,ExpressShip,5,Centro Central,2,En tránsito,2024-10-11,2024-10-22
2777,2777,2,ExpressShip,5,Centro Central,4,Devuelto,2024-07-18,2024-08-18
2778,2778,1,FastDelivery,2,Centro Sur,1,En preparación,2024-04-21,2024-04-27
2779,2779,1,FastDelivery,4,Centro Este,3,Entregado,2024-09-19,2024-10-24
2780,2780,2,ExpressShip,3,Centro Oeste,4,Devuelto,2024-03-15,2024-11-15
2781,2781,5,ShipPro,2,Centro Sur,4,Devuelto,2024-01-11,2024-10-17
2782,2782,4,QuickSend,3,Centro Oeste,1,En preparación,2024-09-30,2024-10-05
2783,2783,5,ShipPro,1,Centro Norte,2,En tránsito,2024-06-22,2024-06-26
2784,2784,4,QuickSend,2,Centro Sur,1,En preparación,2024-01-12,2024-07-26
2785,2785,1,FastDelivery,2,Centro Sur,4,Devuelto,2024-09-01,2024-10-11
2786,2786,4,QuickSend,2,Centro Sur,1,En preparación,2024-04-15,2024-04-28
2787,2787,2,ExpressShip,5,Centro Central,4,Devuelto,2024-04-22,2024-09-01
2788,2788,1,FastDelivery,3,Centro Oeste,3,Entregado,2024-08-13,2024-11-12
2789,2789,3,GlobalCourier,1,Centro Norte,4,Devuelto,2024-02-05,2024-08-28
2790,2790,1,FastDelivery,3,Centro Oeste,2,En tránsito,2024-05-21,2024-10-10
2791,2791,2,ExpressShip,3,Centro Oeste,2,En tránsito,2024-09-18,2024-11-05
2792,2792,3,GlobalCourier,3,Centro Oeste,1,En preparación,2024-07-15,2024-08-28
2793,2793,3,GlobalCourier,4,Centro Este,4,Devuelto,2024-08-12,2024-08-27
2794,2794,2,ExpressShip,1,Centro Norte,1,En preparación,2024-08-14,2024-11-11
2795,2795,4,QuickSend,5,Centro Central,4,Devuelto,2024-04-27,2024-06-20
2796,2796,2,ExpressShip,2,Centro Sur,3,Entregado,2024-05-17,2024-06-06
2797,2797,2,ExpressShip,5,Centro Central,4,Devuelto,2024-09-03,2024-10-13
2798,2798,3,GlobalCourier,4,Centro Este,2,En tránsito,2024-02-10,2024-09-24
2799,2799,1,FastDelivery,3,Centro Oeste,4,Devuelto,2024-10-31,2024-11-12
2800,2800,3,GlobalCourier,1,Centro Norte,3,Entregado,2024-09-03,2024-09-19
2801,2801,2,ExpressShip,3,Centro Oeste,2,En tránsito,2024-06-21,2024-08-01
2802,2802,5,ShipPro,5,Centro Central,3,Entregado,2024-09-04,2024-11-10
2803,2803,2,ExpressShip,2,Centro Sur,4,Devuelto,2024-08-18,2024-10-23
2804,2804,1,FastDelivery,3,Centro Oeste,2,En tránsito,2024-11-12,2024-11-14
2805,2805,1,FastDelivery,5,Centro Central,3,Entregado,2024-09-17,2024-10-16
2806,2806,3,GlobalCourier,3,Centro Oeste,2,En tránsito,2024-01-04,2024-09-04
2807,2807,2,ExpressShip,3,Centro Oeste,4,Devuelto,2024-03-23,2024-05-01
2808,2808,2,ExpressShip,3,Centro Oeste,2,En tránsito,2024-10-27,2024-10-27
2809,2809,1,FastDelivery,3,Centro Oeste,2,En tránsito,2024-05-05,2024-07-04
2810,2810,4,QuickSend,3,Centro Oeste,3,Entregado,2024-07-11,2024-09-20
2811,2811,5,ShipPro,1,Centro Norte,3,Entregado,2024-04-25,2024-09-29
2812,2812,3,GlobalCourier,1,Centro Norte,3,Entregado,2024-05-08,2024-10-30
2813,2813,3,GlobalCourier,4,Centro Este,3,Entregado,2024-07-27,2024-10-12
2814,2814,4,QuickSend,2,Centro Sur,1,En preparación,2024-05-30,2024-08-21
2815,2815,4,QuickSend,1,Centro Norte,4,Devuelto,2024-07-22,2024-09-21
2816,2816,3,GlobalCourier,1,Centro Norte,1,En preparación,2024-01-17,2024-03-06
2817,2817,4,QuickSend,3,Centro Oeste,2,En tránsito,2024-07-03,2024-09-20
2818,2818,1,FastDelivery,2,Centro Sur,1,En preparación,2024-09-29,2024-11-12
2819,2819,4,QuickSend,1,Centro Norte,2,En tránsito,2024-11-13,2024-11-16
2820,2820,5,ShipPro,4,Centro Este,2,En tránsito,2024-10-28,2024-11-15
2821,2821,3,GlobalCourier,4,Centro Este,2,En tránsito,2024-03-01,2024-04-20
2822,2822,3,GlobalCourier,5,Centro Central,3,Entregado,2024-07-24,2024-08-05
2823,2823,2,ExpressShip,3,Centro Oeste,3,Entregado,2024-08-27,2024-11-07
2824,2824,3,GlobalCourier,4,Centro Este,2,En tránsito,2024-06-30,2024-08-07
2825,2825,2,ExpressShip,5,Centro Central,4,Devuelto,2024-07-18,2024-08-13
2826,2826,2,ExpressShip,2,Centro Sur,1,En preparación,2024-08-24,2024-10-12
2827,2827,3,GlobalCourier,5,Centro Central,3,Entregado,2024-02-06,2024-11-04
2828,2828,2,ExpressShip,5,Centro Central,2,En tránsito,2024-10-29,2024-11-08
2829,2829,5,ShipPro,5,Centro Central,1,En preparación,2024-08-04,2024-10-11
2830,2830,3,GlobalCourier,2,Centro Sur,1,En preparación,2024-06-02,2024-09-08
2831,2831,3,GlobalCourier,1,Centro Norte,4,Devuelto,2024-03-20,2024-04-24
2832,2832,1,FastDelivery,2,Centro Sur,2,En tránsito,2024-09-25,2024-11-09
2833,2833,4,QuickSend,4,Centro Este,4,Devuelto,2024-10-07,2024-11-17
2834,2834,4,QuickSend,4,Centro Este,1,En preparación,2024-03-21,2024-08-19
2835,2835,3,GlobalCourier,3,Centro Oeste,3,Entregado,2024-03-26,2024-11-02
2836,2836,2,ExpressShip,5,Centro Central,1,En preparación,2024-04-25,2024-05-27
2837,2837,1,FastDelivery,5,Centro Central,3,Entregado,2024-07-04,2024-10-30
2838,2838,1,FastDelivery,2,Centro Sur,4,Devuelto,2024-01-17,2024-03-01
2839,2839,2,ExpressShip,5,Centro Central,3,Entregado,2024-02-26,2024-11-10
2840,2840,3,GlobalCourier,4,Centro Este,3,Entregado,2024-10-02,2024-11-16
2841,2841,2,ExpressShip,5,Centro Central,1,En preparación,2024-09-12,2024-10-09
2842,2842,3,GlobalCourier,2,Centro Sur,1,En preparación,2024-04-21,2024-10-31
2843,2843,3,GlobalCourier,3,Centro Oeste,4,Devuelto,2024-07-14,2024-09-02
2844,2844,3,GlobalCourier,3,Centro Oeste,4,Devuelto,2024-06-12,2024-09-14
2845,2845,3,GlobalCourier,5,Centro Central,1,En preparación,2024-10-23,2024-11-13
2846,2846,1,FastDelivery,1,Centro Norte,1,En preparación,2024-01-24,2024-03-11
2847,2847,1,FastDelivery,5,Centro Central,3,Entregado,2024-10-07,2024-11-05
2848,2848,4,QuickSend,1,Centro Norte,3,Entregado,2024-02-01,2024-03-22
2849,2849,1,FastDelivery,3,Centro Oeste,3,Entregado,2024-05-04,2024-10-27
2850,2850,5,ShipPro,1,Centro Norte,2,En tránsito,2024-11-17,2024-11-17
2851,2851,5,ShipPro,2,Centro Sur,3,Entregado,2024-06-26,2024-06-26
2852,2852,5,ShipPro,3,Centro Oeste,1,En preparación,2024-05-07,2024-10-02
2853,2853,5,ShipPro,4,Centro Este,1,En preparación,2024-04-03,2024-10-13
2854,2854,3,GlobalCourier,4,Centro Este,2,En tránsito,2024-04-21,2024-04-30
2855,2855,3,GlobalCourier,4,Centro Este,2,En tránsito,2024-06-15,2024-08-17
2856,2856,3,GlobalCourier,1,Centro Norte,2,En tránsito,2024-08-30,2024-10-12
2857,2857,3,GlobalCourier,1,Centro Norte,4,Devuelto,2024-03-22,2024-10-31
2858,2858,3,GlobalCourier,3,Centro Oeste,4,Devuelto,2024-08-04,2024-09-17
2859,2859,2,ExpressShip,1,Centro Norte,1,En preparación,2024-10-31,2024-11-05
2860,2860,1,FastDelivery,5,Centro Central,3,Entregado,2024-04-06,2024-04-11
2861,2861,4,QuickSend,2,Centro Sur,1,En preparación,2024-10-23,2024-11-13
2862,2862,4,QuickSend,5,Centro Central,4,Devuelto,2024-11-10,2024-11-12
2863,2863,5,ShipPro,1,Centro Norte,3,Entregado,2024-10-27,2024-11-14
2864,2864,5,ShipPro,3,Centro Oeste,2,En tránsito,2024-03-14,2024-06-09
2865,2865,2,ExpressShip,3,Centro Oeste,3,Entregado,2024-02-09,2024-04-30
2866,2866,1,FastDelivery,3,Centro Oeste,2,En tránsito,2024-02-08,2024-04-10
2867,2867,2,ExpressShip,5,Centro Central,3,Entregado,2024-04-12,2024-10-10
2868,2868,1,FastDelivery,4,Centro Este,1,En preparación,2024-08-01,2024-09-22
2869,2869,2,ExpressShip,4,Centro Este,4,Devuelto,2024-05-21,2024-07-13
2870,2870,2,ExpressShip,5,Centro Central,1,En preparación,2024-02-21,2024-09-07
2871,2871,1,FastDelivery,3,Centro Oeste,3,Entregado,2024-06-05,2024-10-10
2872,2872,5,ShipPro,1,Centro Norte,2,En tránsito,2024-01-01,2024-04-09
2873,2873,3,GlobalCourier,4,Centro Este,3,Entregado,2024-02-15,2024-04-26
2874,2874,4,QuickSend,3,Centro Oeste,4,Devuelto,2024-07-23,2024-08-31
2875,2875,3,GlobalCourier,5,Centro Central,2,En tránsito,2024-03-09,2024-05-30
2876,2876,1,FastDelivery,5,Centro Central,3,Entregado,2024-09-02,2024-09-19
2877,2877,4,QuickSend,3,Centro Oeste,4,Devuelto,2024-02-14,2024-03-03
2878,2878,2,ExpressShip,1,Centro Norte,2,En tránsito,2024-03-17,2024-06-09
2879,2879,1,FastDelivery,5,Centro Central,4,Devuelto,2024-03-22,2024-09-07
2880,2880,4,QuickSend,5,Centro Central,1,En preparación,2024-05-02,2024-05-22
2881,2881,4,QuickSend,5,Centro Central,4,Devuelto,2024-10-03,2024-10-08
2882,2882,3,GlobalCourier,3,Centro Oeste,2,En tránsito,2024-08-02,2024-08-24
2883,2883,5,ShipPro,2,Centro Sur,4,Devuelto,2024-03-30,2024-08-29
2884,2884,2,ExpressShip,3,Centro Oeste,3,Entregado,2024-09-18,2024-10-06
2885,2885,1,FastDelivery,1,Centro Norte,1,En preparación,2024-03-01,2024-09-02
2886,2886,1,FastDelivery,1,Centro Norte,1,En preparación,2024-01-06,2024-01-29
2887,2887,3,GlobalCourier,3,Centro Oeste,2,En tránsito,2024-01-25,2024-05-05
2888,2888,1,FastDelivery,1,Centro Norte,3,Entregado,2024-01-18,2024-05-11
2889,2889,5,ShipPro,4,Centro Este,3,Entregado,2024-04-22,2024-08-10
2890,2890,3,GlobalCourier,2,Centro Sur,4,Devuelto,2024-01-26,2024-02-22
2891,2891,5,ShipPro,1,Centro Norte,3,Entregado,2024-06-05,2024-08-08
2892,2892,5,ShipPro,2,Centro Sur,4,Devuelto,2024-05-04,2024-07-14
2893,2893,3,GlobalCourier,4,Centro Este,4,Devuelto,2024-10-10,2024-10-12
2894,2894,1,FastDelivery,5,Centro Central,2,En tránsito,2024-07-29,2024-09-20
2895,2895,2,ExpressShip,5,Centro Central,1,En preparación,2024-05-18,2024-10-13
2896,2896,1,FastDelivery,2,Centro Sur,2,En tránsito,2024-08-25,2024-10-19
2897,2897,3,GlobalCourier,2,Centro Sur,3,Entregado,2024-03-20,2024-09-04
2898,2898,2,ExpressShip,1,Centro Norte,1,En preparación,2024-07-06,2024-11-13
2899,2899,1,FastDelivery,2,Centro Sur,3,Entregado,2024-02-28,2024-07-23
2900,2900,1,FastDelivery,4,Centro Este,1,En preparación,2024-07-10,2024-07-23
2901,2901,2,ExpressShip,5,Centro Central,4,Devuelto,2024-04-06,2024-10-16
2902,2902,2,ExpressShip,1,Centro Norte,4,Devuelto,2024-03-06,2024-03-27
2903,2903,5,ShipPro,2,Centro Sur,2,En tránsito,2024-08-09,2024-10-25
2904,2904,2,ExpressShip,5,Centro Central,2,En tránsito,2024-02-23,2024-02-27
2905,2905,5,ShipPro,2,Centro Sur,2,En tránsito,2024-10-23,2024-10-24
2906,2906,3,GlobalCourier,2,Centro Sur,3,Entregado,2024-06-12,2024-11-03
2907,2907,4,QuickSend,1,Centro Norte,1,En preparación,2024-04-03,2024-10-11
2908,2908,5,ShipPro,4,Centro Este,3,Entregado,2024-01-12,2024-10-28
2909,2909,3,GlobalCourier,1,Centro Norte,2,En tránsito,2024-04-11,2024-06-06
2910,2910,4,QuickSend,4,Centro Este,1,En preparación,2024-06-12,2024-11-14
2911,2911,3,GlobalCourier,2,Centro Sur,3,Entregado,2024-02-11,2024-03-02
2912,2912,3,GlobalCourier,3,Centro Oeste,2,En tránsito,2024-07-16,2024-09-06
2913,2913,4,QuickSend,2,Centro Sur,2,En tránsito,2024-02-22,2024-03-04
2914,2914,3,GlobalCourier,5,Centro Central,3,Entregado,2024-05-04,2024-07-20
2915,2915,1,FastDelivery,2,Centro Sur,3,Entregado,2024-06-20,2024-09-03
2916,2916,3,GlobalCourier,1,Centro Norte,4,Devuelto,2024-11-08,2024-11-14
2917,2917,3,GlobalCourier,5,Centro Central,4,Devuelto,2024-04-26,2024-05-07
2918,2918,3,GlobalCourier,2,Centro Sur,2,En tránsito,2024-06-13,2024-10-26
2919,2919,5,ShipPro,1,Centro Norte,2,En tránsito,2024-07-29,2024-09-18
2920,2920,5,ShipPro,5,Centro Central,3,Entregado,2024-03-19,2024-09-09
2921,2921,5,ShipPro,3,Centro Oeste,3,Entregado,2024-04-19,2024-10-27
2922,2922,1,FastDelivery,2,Centro Sur,1,En preparación,2024-07-30,2024-09-12
2923,2923,4,QuickSend,3,Centro Oeste,4,Devuelto,2024-05-14,2024-08-25
2924,2924,2,ExpressShip,3,Centro Oeste,1,En preparación,2024-10-05,2024-11-15
2925,2925,4,QuickSend,5,Centro Central,2,En tránsito,2024-05-30,2024-08-17
2926,2926,5,ShipPro,4,Centro Este,4,Devuelto,2024-10-18,2024-11-04
2927,2927,4,QuickSend,2,Centro Sur,2,En tránsito,2024-01-25,2024-06-27
2928,2928,2,ExpressShip,2,Centro Sur,4,Devuelto,2024-03-11,2024-11-16
2929,2929,4,QuickSend,5,Centro Central,4,Devuelto,2024-01-08,2024-07-18
2930,2930,4,QuickSend,3,Centro Oeste,3,Entregado,2024-09-11,2024-11-18
2931,2931,1,FastDelivery,1,Centro Norte,4,Devuelto,2024-06-10,2024-08-05
2932,2932,4,QuickSend,1,Centro Norte,3,Entregado,2024-09-12,2024-11-01
2933,2933,3,GlobalCourier,2,Centro Sur,1,En preparación,2024-07-16,2024-08-08
2934,2934,1,FastDelivery,5,Centro Central,2,En tránsito,2024-04-06,2024-06-10
2935,2935,3,GlobalCourier,4,Centro Este,2,En tránsito,2024-09-25,2024-11-16
2936,2936,3,GlobalCourier,4,Centro Este,3,Entregado,2024-10-31,2024-11-18
2937,2937,3,GlobalCourier,5,Centro Central,4,Devuelto,2024-01-05,2024-09-25
2938,2938,4,QuickSend,1,Centro Norte,3,Entregado,2024-02-24,2024-04-27
2939,2939,2,ExpressShip,3,Centro Oeste,3,Entregado,2024-07-09,2024-10-29
2940,2940,1,FastDelivery,3,Centro Oeste,4,Devuelto,2024-06-29,2024-08-03
2941,2941,2,ExpressShip,3,Centro Oeste,4,Devuelto,2024-03-07,2024-06-06
2942,2942,2,ExpressShip,4,Centro Este,3,Entregado,2024-08-18,2024-10-23
2943,2943,4,QuickSend,5,Centro Central,3,Entregado,2024-08-25,2024-09-07
2944,2944,4,QuickSend,1,Centro Norte,1,En preparación,2024-07-09,2024-11-11
2945,2945,4,QuickSend,3,Centro Oeste,4,Devuelto,2024-04-26,2024-07-07
2946,2946,5,ShipPro,2,Centro Sur,3,Entregado,2024-11-18,2024-11-18
2947,2947,2,ExpressShip,4,Centro Este,3,Entregado,2024-09-30,2024-11-03
2948,2948,1,FastDelivery,1,Centro Norte,4,Devuelto,2024-11-08,2024-11-11
2949,2949,1,FastDelivery,4,Centro Este,4,Devuelto,2024-09-21,2024-10-15
2950,2950,4,QuickSend,5,Centro Central,2,En tránsito,2024-04-27,2024-11-07
2951,2951,4,QuickSend,2,Centro Sur,1,En preparación,2024-04-14,2024-10-26
2952,2952,2,ExpressShip,2,Centro Sur,1,En preparación,2024-04-26,2024-06-23
2953,2953,3,GlobalCourier,3,Centro Oeste,2,En tránsito,2024-11-10,2024-11-14
2954,2954,1,FastDelivery,4,Centro Este,2,En tránsito,2024-08-11,2024-09-06
2955,2955,4,QuickSend,3,Centro Oeste,4,Devuelto,2024-04-14,2024-04-22
2956,2956,1,FastDelivery,3,Centro Oeste,3,Entregado,2024-11-04,2024-11-05
2957,2957,1,FastDelivery,4,Centro Este,3,Entregado,2024-09-17,2024-11-15
2958,2958,3,GlobalCourier,5,Centro Central,2,En tránsito,2024-09-22,2024-10-17
2959,2959,2,ExpressShip,4,Centro Este,4,Devuelto,2024-07-13,2024-08-04
2960,2960,3,GlobalCourier,2,Centro Sur,3,Entregado,2024-01-21,2024-08-20
2961,2961,4,QuickSend,3,Centro Oeste,3,Entregado,2024-07-22,2024-09-18
2962,2962,4,QuickSend,5,Centro Central,2,En tránsito,2024-07-21,2024-08-10
2963,2963,3,GlobalCourier,3,Centro Oeste,2,En tránsito,2024-08-27,2024-09-13
2964,2964,4,QuickSend,5,Centro Central,4,Devuelto,2024-05-31,2024-08-02
2965,2965,3,GlobalCourier,5,Centro Central,3,Entregado,2024-10-11,2024-10-26
2966,2966,4,QuickSend,2,Centro Sur,4,Devuelto,2024-10-09,2024-11-13
2967,2967,5,ShipPro,1,Centro Norte,3,Entregado,2024-05-28,2024-09-09
2968,2968,5,ShipPro,2,Centro Sur,3,Entregado,2024-04-24,2024-09-18
2969,2969,4,QuickSend,3,Centro Oeste,3,Entregado,2024-03-18,2024-08-20
2970,2970,1,FastDelivery,3,Centro Oeste,2,En tránsito,2024-11-18,2024-11-18
2971,2971,5,ShipPro,3,Centro Oeste,3,Entregado,2024-10-30,2024-11-01
2972,2972,4,QuickSend,1,Centro Norte,4,Devuelto,2024-09-11,2024-09-17
2973,2973,1,FastDelivery,5,Centro Central,4,Devuelto,2024-08-08,2024-09-12
2974,2974,2,ExpressShip,1,Centro Norte,2,En tránsito,2024-04-25,2024-06-27
