FechaVenta,CodigoProducto,Producto,Cantidad,PrecioVenta,CodigoCliente,Cliente,CodigoTienda,Tienda
2023-10-27,24.0,Smartwatch Deportivo,10.0,70.48,14.0,Blue Sun Corporation,14.0,NULL
2023-11-15,17.0,Microondas 25L,4.0,1215.7,11.0,Biohazard Inc,14.0,NULL
2022-07-12,30.0,Parlante Bluetooth,2.0,188.83,NULL,NULL,18.0,ElectroShop Satélite
2023-09-16,20.0,Lavadora Secadora,10.0,290.78,4.0,Umbrella Corp,7.0,Tienda Express
2022-05-08,18.0,Aspiradora Robot,2.0,917.21,7.0,Wayne Enterprises,3.0,Outlet Norte
2024-01-18,19.0,Batidora de Mano,2.0,584.81,1.0,ACME Corp,2.0,Tienda Central
2022-03-10,29.0,Refrigerador Compacto,2.0,1484.05,14.0,Blue Sun Corporation,20.0,ElectroShop Store
2024-07-15,1.0,"Televisor LED 55""",8.0,1171.92,1.0,ACME Corp,18.0,ElectroShop Satélite
2022-08-25,9.0,"Tablet 10""",7.0,796.61,7.0,Wayne Enterprises,20.0,ElectroShop Store
2024-08-08,26.0,"Televisor OLED 55""",4.0,1240.58,3.0,Initech,20.0,ElectroShop Store
2022-08-15,1.0,"Televisor LED 55""",2.0,885.36,10.0,Hooli,20.0,ElectroShop Store
2024-08-01,6.0,Licuadora 600W,5.0,1363.51,3.0,Initech,10.0,ElectroShop California
2022-10-25,20.0,Lavadora Secadora,5.0,326.4,15.0,LexCorp,14.0,NULL
2023-06-23,16.0,Refrigerador Triple Puerta,9.0,1156.26,15.0,LexCorp,10.0,ElectroShop California
2023-04-28,25.0,Teléfono Inteligente 256GB,3.0,586.25,11.0,Biohazard Inc,4.0,ElectroShop Sur
2024-10-31,14.0,Refrigerador Simple Puerta,3.0,431.92,10.0,Hooli,3.0,Outlet Norte
2024-06-28,24.0,Smartwatch Deportivo,9.0,849.27,2.0,Globex Corporation,17.0,Tienda Virtual Sur
2024-03-05,25.0,Teléfono Inteligente 256GB,5.0,218.58,6.0,Stark Industries,20.0,ElectroShop Store
2023-01-16,30.0,Parlante Bluetooth,6.0,614.61,8.0,Dunder Mifflin,13.0,ElectroShop Norte
2024-08-31,7.0,Home Theater 5.1,2.0,484.36,8.0,Dunder Mifflin,NULL,NULL
2023-02-24,10.0,Smartwatch,5.0,1323.96,2.0,Globex Corporation,2.0,Tienda Central
2022-08-10,2.0,Lavadora 8kg,2.0,611.89,15.0,LexCorp,4.0,ElectroShop Sur
2024-10-29,2.0,Lavadora 8kg,7.0,877.95,5.0,Weyland-Yutani,3.0,Outlet Norte
2024-06-30,22.0,"Laptop Gamer 15""",7.0,945.26,3.0,Initech,1.0,ElectroShop Online
2022-08-03,NULL,NULL,NULL,NULL,3.0,Initech,4.0,ElectroShop Sur
2023-07-13,NULL,NULL,NULL,NULL,7.0,Wayne Enterprises,14.0,NULL
2024-02-04,18.0,Aspiradora Robot,4.0,195.59,12.0,Cyberdyne Systems,13.0,ElectroShop Norte
2023-05-29,25.0,Teléfono Inteligente 256GB,6.0,1065.66,14.0,Blue Sun Corporation,8.0,ElectroShop Este
2023-06-15,9.0,"Tablet 10""",2.0,1429.54,NULL,NULL,3.0,Outlet Norte
2023-09-04,8.0,"Computadora Portátil 15""",1.0,407.92,3.0,Initech,1.0,ElectroShop Online
2024-09-08,22.0,"Laptop Gamer 15""",10.0,173.27,7.0,Wayne Enterprises,4.0,ElectroShop Sur
2022-03-12,30.0,Parlante Bluetooth,8.0,1354.91,14.0,Blue Sun Corporation,7.0,Tienda Express
2022-06-10,18.0,Aspiradora Robot,9.0,782.64,8.0,Dunder Mifflin,NULL,NULL
2022-06-27,20.0,Lavadora Secadora,4.0,1265.21,6.0,Stark Industries,4.0,ElectroShop Sur
2024-05-29,5.0,Aspiradora Sin Bolsa,6.0,799.5,4.0,Umbrella Corp,1.0,ElectroShop Online
2024-08-08,10.0,Smartwatch,4.0,514.51,10.0,Hooli,19.0,Tienda Plus
2022-11-09,9.0,"Tablet 10""",3.0,1191.18,4.0,Umbrella Corp,5.0,Tienda Premium
2022-05-23,26.0,"Televisor OLED 55""",4.0,707.09,5.0,Weyland-Yutani,17.0,Tienda Virtual Sur
2023-10-18,27.0,Lavadora Carga Superior,8.0,1350.04,1.0,ACME Corp,4.0,ElectroShop Sur
2023-08-26,30.0,Parlante Bluetooth,2.0,437.43,7.0,Wayne Enterprises,3.0,Outlet Norte
2022-02-23,28.0,Cafetera Espresso,6.0,1278.87,3.0,Initech,7.0,Tienda Express
2023-10-27,11.0,phone,5.0,616.04,10.0,Hooli,1.0,ElectroShop Online
2022-01-02,2.0,Lavadora 8kg,10.0,1460.79,10.0,Hooli,2.0,Tienda Central
2024-01-28,3.0,Refrigerador Doble Puerta,9.0,1120.26,6.0,Stark Industries,14.0,NULL
2022-05-29,15.0,"Televisor LED 65""",6.0,1227.91,3.0,Initech,NULL,NULL
2023-08-31,1.0,"Televisor LED 55""",6.0,481.6,7.0,Wayne Enterprises,13.0,ElectroShop Norte
2022-01-30,21.0,Home Theater 7.1,10.0,616.81,7.0,Wayne Enterprises,19.0,Tienda Plus
2023-11-18,29.0,Refrigerador Compacto,4.0,405.5,8.0,Dunder Mifflin,11.0,Tienda Norte
2022-09-10,1.0,"Televisor LED 55""",6.0,396.53,6.0,Stark Industries,17.0,Tienda Virtual Sur
2022-12-18,12.0,"Televisor LED 55""",5.0,1012.52,9.0,Pied Piper,17.0,Tienda Virtual Sur
2023-02-07,14.0,Refrigerador Simple Puerta,4.0,106.63,4.0,Umbrella Corp,4.0,ElectroShop Sur
2023-11-11,18.0,Aspiradora Robot,4.0,761.52,13.0,Tyrell Corp,5.0,Tienda Premium
2022-05-18,10.0,Smartwatch,2.0,1140.37,12.0,Cyberdyne Systems,NULL,NULL
2022-04-26,11.0,phone,8.0,850.07,NULL,NULL,2.0,Tienda Central
2022-05-25,5.0,Aspiradora Sin Bolsa,3.0,1042.81,5.0,Weyland-Yutani,7.0,Tienda Express
2022-12-23,10.0,Smartwatch,5.0,1005.06,8.0,Dunder Mifflin,13.0,ElectroShop Norte
2023-05-15,24.0,Smartwatch Deportivo,9.0,455.8,6.0,Stark Industries,7.0,Tienda Express
2022-03-27,8.0,"Computadora Portátil 15""",7.0,1124.66,3.0,Initech,7.0,Tienda Express
2024-06-20,10.0,Smartwatch,10.0,859.98,10.0,Hooli,5.0,Tienda Premium
2022-05-29,9.0,"Tablet 10""",9.0,898.66,14.0,Blue Sun Corporation,19.0,Tienda Plus
2022-07-29,NULL,NULL,NULL,NULL,13.0,Tyrell Corp,5.0,Tienda Premium
2023-01-27,10.0,Smartwatch,5.0,617.22,10.0,Hooli,6.0,ElectroShop Oeste
2022-04-08,5.0,Aspiradora Sin Bolsa,5.0,898.96,10.0,Hooli,NULL,NULL
2022-04-08,10.0,Smartwatch,10.0,520.32,9.0,Pied Piper,9.0,Tienda Online Plus
2022-06-08,18.0,Aspiradora Robot,2.0,1227.33,15.0,LexCorp,14.0,NULL
2022-03-13,29.0,Refrigerador Compacto,6.0,195.56,9.0,Pied Piper,14.0,NULL
2023-07-29,8.0,"Computadora Portátil 15""",3.0,1087.76,5.0,Weyland-Yutani,11.0,Tienda Norte
2023-01-04,15.0,"Televisor LED 65""",6.0,405.6,10.0,Hooli,13.0,ElectroShop Norte
2024-11-03,NULL,NULL,NULL,NULL,7.0,Wayne Enterprises,1.0,ElectroShop Online
2022-01-22,24.0,Smartwatch Deportivo,5.0,308.81,14.0,Blue Sun Corporation,NULL,NULL
2023-04-22,15.0,"Televisor LED 65""",7.0,1233.43,9.0,Pied Piper,13.0,ElectroShop Norte
2022-03-04,8.0,"Computadora Portátil 15""",3.0,98.41,2.0,Globex Corporation,11.0,Tienda Norte
2024-11-03,6.0,Licuadora 600W,10.0,973.55,2.0,Globex Corporation,8.0,ElectroShop Este
2022-02-17,2.0,Lavadora 8kg,4.0,1355.73,14.0,Blue Sun Corporation,8.0,ElectroShop Este
2022-06-24,5.0,Aspiradora Sin Bolsa,4.0,459.57,9.0,Pied Piper,10.0,ElectroShop California
2022-03-14,27.0,Lavadora Carga Superior,4.0,1100.23,7.0,Wayne Enterprises,NULL,NULL
2023-11-15,24.0,Smartwatch Deportivo,7.0,226.45,7.0,Wayne Enterprises,3.0,Outlet Norte
2023-09-13,30.0,Parlante Bluetooth,1.0,1203.63,5.0,Weyland-Yutani,8.0,ElectroShop Este
2023-07-16,22.0,"Laptop Gamer 15""",2.0,787.99,7.0,Wayne Enterprises,12.0,Outlet Sur
2024-03-06,3.0,Refrigerador Doble Puerta,3.0,1108.58,10.0,Hooli,3.0,Outlet Norte
2022-06-29,2.0,Lavadora 8kg,4.0,249.19,11.0,Biohazard Inc,20.0,ElectroShop Store
2023-11-16,21.0,Home Theater 7.1,1.0,212.45,8.0,Dunder Mifflin,NULL,NULL
2024-06-25,4.0,Microondas 20L,8.0,1458.26,9.0,Pied Piper,7.0,Tienda Express
2022-01-05,29.0,Refrigerador Compacto,3.0,465.59,10.0,Hooli,19.0,Tienda Plus
2023-10-12,NULL,NULL,NULL,NULL,13.0,Tyrell Corp,20.0,ElectroShop Store
2024-01-23,17.0,Microondas 25L,5.0,232.07,1.0,ACME Corp,20.0,ElectroShop Store
2023-02-12,23.0,"Tablet - 12""",5.0,106.31,7.0,Wayne Enterprises,8.0,ElectroShop Este
2022-01-02,11.0,phone,3.0,133.15,13.0,Tyrell Corp,2.0,Tienda Central
2023-07-25,20.0,Lavadora Secadora,6.0,878.86,6.0,Stark Industries,19.0,Tienda Plus
2024-07-14,19.0,Batidora de Mano,2.0,937.47,3.0,Initech,NULL,NULL
2023-03-02,7.0,Home Theater 5.1,3.0,779.39,12.0,Cyberdyne Systems,20.0,ElectroShop Store
2023-10-11,20.0,Lavadora Secadora,9.0,427.82,5.0,Weyland-Yutani,17.0,Tienda Virtual Sur
2024-03-07,24.0,Smartwatch Deportivo,8.0,80.95,2.0,Globex Corporation,4.0,ElectroShop Sur
2022-02-08,4.0,Microondas 20L,7.0,1090.68,9.0,Pied Piper,6.0,ElectroShop Oeste
2023-03-20,1.0,"Televisor LED 55""",4.0,302.53,5.0,Weyland-Yutani,12.0,Outlet Sur
2024-11-06,12.0,"Televisor LED 55""",5.0,619.88,6.0,Stark Industries,4.0,ElectroShop Sur
2023-07-26,13.0,Lavadora 10kg,8.0,239.31,7.0,Wayne Enterprises,18.0,ElectroShop Satélite
2023-09-07,9.0,"Tablet 10""",10.0,139.03,6.0,Stark Industries,2.0,Tienda Central
2022-10-27,NULL,NULL,NULL,NULL,8.0,Dunder Mifflin,3.0,Outlet Norte
2024-03-18,9.0,"Tablet 10""",7.0,747.23,3.0,Initech,4.0,ElectroShop Sur
2023-05-05,22.0,"Laptop Gamer 15""",2.0,258.52,12.0,Cyberdyne Systems,12.0,Outlet Sur
2024-09-08,29.0,Refrigerador Compacto,9.0,1234.25,4.0,Umbrella Corp,15.0,ElectroShop Express
2022-07-16,6.0,Licuadora 600W,7.0,215.6,11.0,Biohazard Inc,7.0,Tienda Express
2023-01-26,3.0,Refrigerador Doble Puerta,6.0,1433.26,3.0,Initech,8.0,ElectroShop Este
2024-06-10,12.0,"Televisor LED 55""",4.0,269.6,7.0,Wayne Enterprises,19.0,Tienda Plus
2022-06-04,10.0,Smartwatch,5.0,1224.25,5.0,Weyland-Yutani,14.0,NULL
2022-02-02,9.0,"Tablet 10""",7.0,632.69,12.0,Cyberdyne Systems,8.0,ElectroShop Este
2024-01-25,21.0,Home Theater 7.1,10.0,157.83,12.0,Cyberdyne Systems,8.0,ElectroShop Este
2023-12-18,19.0,Batidora de Mano,1.0,1085.32,13.0,Tyrell Corp,4.0,ElectroShop Sur
2022-07-10,NULL,NULL,NULL,NULL,5.0,Weyland-Yutani,14.0,NULL
2022-02-21,25.0,Teléfono Inteligente 256GB,9.0,133.51,5.0,Weyland-Yutani,5.0,Tienda Premium
2024-04-02,29.0,Refrigerador Compacto,7.0,868.41,5.0,Weyland-Yutani,14.0,NULL
2022-12-25,21.0,Home Theater 7.1,7.0,356.84,6.0,Stark Industries,2.0,Tienda Central
2024-07-14,11.0,phone,2.0,776.39,7.0,Wayne Enterprises,14.0,NULL
2022-03-16,21.0,Home Theater 7.1,1.0,139.33,5.0,Weyland-Yutani,4.0,ElectroShop Sur
2024-09-28,16.0,Refrigerador Triple Puerta,1.0,512.68,NULL,NULL,18.0,ElectroShop Satélite
2022-01-10,10.0,Smartwatch,2.0,1180.63,15.0,LexCorp,13.0,ElectroShop Norte
2023-12-09,12.0,"Televisor LED 55""",7.0,64.01,15.0,LexCorp,10.0,ElectroShop California
2023-03-03,25.0,Teléfono Inteligente 256GB,2.0,1295.39,14.0,Blue Sun Corporation,20.0,ElectroShop Store
2022-03-02,1.0,"Televisor LED 55""",7.0,1055.94,14.0,Blue Sun Corporation,4.0,ElectroShop Sur
2022-04-27,6.0,Licuadora 600W,7.0,86.4,5.0,Weyland-Yutani,19.0,Tienda Plus
2022-05-25,26.0,"Televisor OLED 55""",9.0,261.85,3.0,Initech,1.0,ElectroShop Online
2022-04-30,27.0,Lavadora Carga Superior,6.0,1086.06,3.0,Initech,NULL,NULL
2024-07-23,3.0,Refrigerador Doble Puerta,1.0,123.61,6.0,Stark Industries,13.0,ElectroShop Norte
2023-10-15,11.0,phone,7.0,525.07,5.0,Weyland-Yutani,14.0,NULL
2023-12-30,9.0,"Tablet 10""",2.0,127.72,11.0,Biohazard Inc,1.0,ElectroShop Online
2022-05-29,5.0,Aspiradora Sin Bolsa,3.0,193.58,11.0,Biohazard Inc,NULL,NULL
2023-02-10,10.0,Smartwatch,10.0,1161.73,12.0,Cyberdyne Systems,1.0,ElectroShop Online
2023-08-04,11.0,phone,7.0,970.72,12.0,Cyberdyne Systems,17.0,Tienda Virtual Sur
2024-07-30,20.0,Lavadora Secadora,2.0,877.71,12.0,Cyberdyne Systems,4.0,ElectroShop Sur
2023-06-12,13.0,Lavadora 10kg,4.0,1065.76,15.0,LexCorp,NULL,NULL
2022-05-11,16.0,Refrigerador Triple Puerta,3.0,668.33,13.0,Tyrell Corp,17.0,Tienda Virtual Sur
2022-12-23,18.0,Aspiradora Robot,2.0,1348.66,2.0,Globex Corporation,17.0,Tienda Virtual Sur
2024-06-03,3.0,Refrigerador Doble Puerta,8.0,446.87,3.0,Initech,17.0,Tienda Virtual Sur
2023-06-02,6.0,Licuadora 600W,6.0,1322.68,6.0,Stark Industries,2.0,Tienda Central
2022-12-24,1.0,"Televisor LED 55""",10.0,576.35,5.0,Weyland-Yutani,19.0,Tienda Plus
2022-12-23,20.0,Lavadora Secadora,8.0,599.18,NULL,NULL,20.0,ElectroShop Store
2024-04-28,8.0,"Computadora Portátil 15""",3.0,135.51,2.0,Globex Corporation,5.0,Tienda Premium
2023-07-18,17.0,Microondas 25L,1.0,1098.21,14.0,Blue Sun Corporation,20.0,ElectroShop Store
2023-09-24,16.0,Refrigerador Triple Puerta,5.0,1351.09,NULL,NULL,14.0,NULL
2023-01-04,21.0,Home Theater 7.1,4.0,146.27,9.0,Pied Piper,20.0,ElectroShop Store
2024-07-18,6.0,Licuadora 600W,2.0,1056.8,13.0,Tyrell Corp,8.0,ElectroShop Este
2022-10-27,2.0,Lavadora 8kg,10.0,928.68,10.0,Hooli,11.0,Tienda Norte
2024-04-25,14.0,Refrigerador Simple Puerta,4.0,417.95,5.0,Weyland-Yutani,5.0,Tienda Premium
2024-10-29,13.0,Lavadora 10kg,8.0,1386.92,4.0,Umbrella Corp,9.0,Tienda Online Plus
2024-10-12,NULL,NULL,NULL,NULL,5.0,Weyland-Yutani,11.0,Tienda Norte
2023-04-12,21.0,Home Theater 7.1,1.0,1497.25,13.0,Tyrell Corp,4.0,ElectroShop Sur
2023-06-02,21.0,Home Theater 7.1,8.0,1375.25,4.0,Umbrella Corp,2.0,Tienda Central
2024-02-17,3.0,Refrigerador Doble Puerta,5.0,782.87,13.0,Tyrell Corp,20.0,ElectroShop Store
2023-06-15,11.0,phone,7.0,886.98,9.0,Pied Piper,14.0,NULL
2024-05-15,14.0,Refrigerador Simple Puerta,6.0,405.34,3.0,Initech,8.0,ElectroShop Este
2023-11-14,5.0,Aspiradora Sin Bolsa,6.0,464.83,3.0,Initech,19.0,Tienda Plus
2022-11-23,27.0,Lavadora Carga Superior,3.0,1048.73,9.0,Pied Piper,19.0,Tienda Plus
2022-07-18,4.0,Microondas 20L,5.0,909.16,9.0,Pied Piper,5.0,Tienda Premium
2024-10-26,27.0,Lavadora Carga Superior,5.0,842.65,6.0,Stark Industries,18.0,ElectroShop Satélite
2023-08-21,9.0,"Tablet 10""",7.0,659.48,NULL,NULL,17.0,Tienda Virtual Sur
2023-11-29,4.0,Microondas 20L,9.0,1480.62,7.0,Wayne Enterprises,18.0,ElectroShop Satélite
2023-01-11,25.0,Teléfono Inteligente 256GB,3.0,1077.74,11.0,Biohazard Inc,11.0,Tienda Norte
2023-03-25,7.0,Home Theater 5.1,10.0,1318.62,8.0,Dunder Mifflin,4.0,ElectroShop Sur
2024-02-09,15.0,"Televisor LED 65""",10.0,1142.93,4.0,Umbrella Corp,2.0,Tienda Central
2023-03-11,9.0,"Tablet 10""",5.0,152.99,10.0,Hooli,12.0,Outlet Sur
2022-07-19,12.0,"Televisor LED 55""",2.0,1295.2,3.0,Initech,14.0,NULL
2023-09-01,27.0,Lavadora Carga Superior,3.0,304.91,11.0,Biohazard Inc,8.0,ElectroShop Este
2022-09-18,30.0,Parlante Bluetooth,8.0,268.32,14.0,Blue Sun Corporation,10.0,ElectroShop California
2024-08-12,10.0,Smartwatch,7.0,1251.29,6.0,Stark Industries,18.0,ElectroShop Satélite
2022-06-03,9.0,"Tablet 10""",6.0,1452.07,8.0,Dunder Mifflin,1.0,ElectroShop Online
2022-05-24,27.0,Lavadora Carga Superior,7.0,578.02,12.0,Cyberdyne Systems,2.0,Tienda Central
2022-10-16,4.0,Microondas 20L,7.0,490.34,5.0,Weyland-Yutani,3.0,Outlet Norte
2022-04-07,5.0,Aspiradora Sin Bolsa,5.0,150.01,2.0,Globex Corporation,5.0,Tienda Premium
2023-02-02,2.0,Lavadora 8kg,3.0,346.54,11.0,Biohazard Inc,1.0,ElectroShop Online
2022-02-20,5.0,Aspiradora Sin Bolsa,7.0,1087.19,4.0,Umbrella Corp,4.0,ElectroShop Sur
2022-07-20,30.0,Parlante Bluetooth,9.0,727.91,3.0,Initech,11.0,Tienda Norte
2024-08-10,18.0,Aspiradora Robot,3.0,246.18,14.0,Blue Sun Corporation,14.0,NULL
2022-07-02,26.0,"Televisor OLED 55""",5.0,480.08,11.0,Biohazard Inc,1.0,ElectroShop Online
2022-06-12,12.0,"Televisor LED 55""",9.0,240.66,6.0,Stark Industries,2.0,Tienda Central
2022-04-02,15.0,"Televisor LED 65""",7.0,344.29,10.0,Hooli,10.0,ElectroShop California
2023-01-10,27.0,Lavadora Carga Superior,4.0,649.44,11.0,Biohazard Inc,NULL,NULL
2023-06-24,NULL,NULL,NULL,NULL,4.0,Umbrella Corp,8.0,ElectroShop Este
2023-08-21,13.0,Lavadora 10kg,3.0,695.5,7.0,Wayne Enterprises,17.0,Tienda Virtual Sur
2024-09-29,12.0,"Televisor LED 55""",6.0,1034.27,4.0,Umbrella Corp,9.0,Tienda Online Plus
2023-10-11,21.0,Home Theater 7.1,5.0,56.02,7.0,Wayne Enterprises,20.0,ElectroShop Store
2024-08-22,29.0,Refrigerador Compacto,3.0,923.63,5.0,Weyland-Yutani,19.0,Tienda Plus
2022-07-18,5.0,Aspiradora Sin Bolsa,6.0,157.25,1.0,ACME Corp,3.0,Outlet Norte
2023-07-22,NULL,NULL,NULL,NULL,6.0,Stark Industries,19.0,Tienda Plus
2022-04-26,14.0,Refrigerador Simple Puerta,2.0,618.14,11.0,Biohazard Inc,19.0,Tienda Plus
2024-05-31,7.0,Home Theater 5.1,4.0,166.84,9.0,Pied Piper,1.0,ElectroShop Online
2022-12-31,5.0,Aspiradora Sin Bolsa,7.0,735.77,6.0,Stark Industries,4.0,ElectroShop Sur
2022-05-08,4.0,Microondas 20L,7.0,293.66,9.0,Pied Piper,10.0,ElectroShop California
2023-09-29,13.0,Lavadora 10kg,5.0,1184.98,NULL,NULL,4.0,ElectroShop Sur
2023-07-10,14.0,Refrigerador Simple Puerta,6.0,180.38,14.0,Blue Sun Corporation,18.0,ElectroShop Satélite
2023-12-09,20.0,Lavadora Secadora,3.0,284.15,12.0,Cyberdyne Systems,2.0,Tienda Central
2023-03-14,27.0,Lavadora Carga Superior,4.0,1429.53,6.0,Stark Industries,11.0,Tienda Norte
2024-02-11,27.0,Lavadora Carga Superior,4.0,875.65,12.0,Cyberdyne Systems,14.0,NULL
2023-10-10,NULL,NULL,NULL,NULL,2.0,Globex Corporation,18.0,ElectroShop Satélite
2024-11-17,22.0,"Laptop Gamer 15""",1.0,338.58,12.0,Cyberdyne Systems,15.0,ElectroShop Express
2022-09-22,2.0,Lavadora 8kg,4.0,62.22,6.0,Stark Industries,2.0,Tienda Central
2022-10-28,9.0,"Tablet 10""",4.0,735.81,10.0,Hooli,9.0,Tienda Online Plus
2023-11-24,12.0,"Televisor LED 55""",6.0,1034.17,4.0,Umbrella Corp,20.0,ElectroShop Store
2023-09-21,23.0,"Tablet - 12""",2.0,783.22,6.0,Stark Industries,NULL,NULL
2022-04-19,21.0,Home Theater 7.1,5.0,1446.54,13.0,Tyrell Corp,13.0,ElectroShop Norte
2023-01-28,5.0,Aspiradora Sin Bolsa,4.0,285.78,12.0,Cyberdyne Systems,14.0,NULL
2022-06-30,3.0,Refrigerador Doble Puerta,7.0,1245.22,4.0,Umbrella Corp,9.0,Tienda Online Plus
2022-06-09,25.0,Teléfono Inteligente 256GB,3.0,1332.54,4.0,Umbrella Corp,5.0,Tienda Premium
2022-03-21,22.0,"Laptop Gamer 15""",3.0,546.67,13.0,Tyrell Corp,NULL,NULL
2023-09-02,13.0,Lavadora 10kg,3.0,243.34,8.0,Dunder Mifflin,17.0,Tienda Virtual Sur
2023-11-22,19.0,Batidora de Mano,2.0,1498.3,12.0,Cyberdyne Systems,9.0,Tienda Online Plus
2024-08-21,10.0,Smartwatch,9.0,1241.01,14.0,Blue Sun Corporation,3.0,Outlet Norte
2024-10-16,20.0,Lavadora Secadora,7.0,677.9,14.0,Blue Sun Corporation,12.0,Outlet Sur
2023-01-15,9.0,"Tablet 10""",8.0,1447.58,13.0,Tyrell Corp,NULL,NULL
2022-01-31,22.0,"Laptop Gamer 15""",5.0,1151.96,3.0,Initech,6.0,ElectroShop Oeste
2022-07-05,2.0,Lavadora 8kg,1.0,492.96,10.0,Hooli,10.0,ElectroShop California
2022-08-31,20.0,Lavadora Secadora,9.0,991.29,12.0,Cyberdyne Systems,13.0,ElectroShop Norte
2023-09-23,26.0,"Televisor OLED 55""",3.0,1133.13,10.0,Hooli,15.0,ElectroShop Express
2023-10-04,22.0,"Laptop Gamer 15""",7.0,387.96,9.0,Pied Piper,20.0,ElectroShop Store
2022-07-22,10.0,Smartwatch,9.0,1377.84,15.0,LexCorp,19.0,Tienda Plus
2022-09-26,14.0,Refrigerador Simple Puerta,2.0,1169.77,NULL,NULL,17.0,Tienda Virtual Sur
2023-06-20,NULL,NULL,NULL,NULL,15.0,LexCorp,1.0,ElectroShop Online
2024-08-18,20.0,Lavadora Secadora,4.0,884.13,NULL,NULL,11.0,Tienda Norte
2023-09-08,2.0,Lavadora 8kg,10.0,528.8,2.0,Globex Corporation,1.0,ElectroShop Online
2022-06-14,24.0,Smartwatch Deportivo,6.0,416.99,9.0,Pied Piper,19.0,Tienda Plus
2024-04-08,13.0,Lavadora 10kg,7.0,390.64,15.0,LexCorp,18.0,ElectroShop Satélite
2022-09-07,28.0,Cafetera Espresso,3.0,134.82,5.0,Weyland-Yutani,3.0,Outlet Norte
2022-06-03,15.0,"Televisor LED 65""",6.0,1442.16,10.0,Hooli,4.0,ElectroShop Sur
2024-06-20,27.0,Lavadora Carga Superior,2.0,1470.26,6.0,Stark Industries,6.0,ElectroShop Oeste
2024-02-01,2.0,Lavadora 8kg,4.0,111.46,8.0,Dunder Mifflin,NULL,NULL
2024-10-13,1.0,"Televisor LED 55""",8.0,993.5,9.0,Pied Piper,10.0,ElectroShop California
2022-12-26,1.0,"Televisor LED 55""",2.0,236.56,14.0,Blue Sun Corporation,3.0,Outlet Norte
2022-05-02,27.0,Lavadora Carga Superior,10.0,1162.24,9.0,Pied Piper,13.0,ElectroShop Norte
2024-03-04,25.0,Teléfono Inteligente 256GB,6.0,1232.08,5.0,Weyland-Yutani,5.0,Tienda Premium
2022-11-11,17.0,Microondas 25L,2.0,766.29,6.0,Stark Industries,15.0,ElectroShop Express
2024-02-19,30.0,Parlante Bluetooth,5.0,474.21,9.0,Pied Piper,11.0,Tienda Norte
2022-05-08,8.0,"Computadora Portátil 15""",1.0,1265.26,6.0,Stark Industries,17.0,Tienda Virtual Sur
2022-05-30,18.0,Aspiradora Robot,4.0,529.72,8.0,Dunder Mifflin,17.0,Tienda Virtual Sur
2023-11-22,7.0,Home Theater 5.1,8.0,1290.95,6.0,Stark Industries,7.0,Tienda Express
2022-03-18,20.0,Lavadora Secadora,2.0,909.48,1.0,ACME Corp,19.0,Tienda Plus
2022-03-30,5.0,Aspiradora Sin Bolsa,5.0,1491.31,9.0,Pied Piper,6.0,ElectroShop Oeste
2022-07-28,19.0,Batidora de Mano,7.0,1014.62,14.0,Blue Sun Corporation,7.0,Tienda Express
2023-07-20,21.0,Home Theater 7.1,4.0,90.39,8.0,Dunder Mifflin,2.0,Tienda Central
2023-09-08,NULL,NULL,NULL,NULL,NULL,NULL,11.0,Tienda Norte
2023-09-28,17.0,Microondas 25L,2.0,172.23,1.0,ACME Corp,5.0,Tienda Premium
2022-01-17,26.0,"Televisor OLED 55""",6.0,559.53,10.0,Hooli,13.0,ElectroShop Norte
2024-01-07,24.0,Smartwatch Deportivo,9.0,976.11,8.0,Dunder Mifflin,18.0,ElectroShop Satélite
2022-09-05,22.0,"Laptop Gamer 15""",9.0,296.3,NULL,NULL,12.0,Outlet Sur
2024-09-18,14.0,Refrigerador Simple Puerta,10.0,497.73,6.0,Stark Industries,9.0,Tienda Online Plus
2022-12-08,19.0,Batidora de Mano,9.0,1151.47,15.0,LexCorp,13.0,ElectroShop Norte
2022-04-26,4.0,Microondas 20L,2.0,1421.59,5.0,Weyland-Yutani,8.0,ElectroShop Este
2022-10-08,24.0,Smartwatch Deportivo,8.0,705.8,9.0,Pied Piper,4.0,ElectroShop Sur
2023-07-09,7.0,Home Theater 5.1,1.0,487.11,5.0,Weyland-Yutani,5.0,Tienda Premium
2023-10-25,28.0,Cafetera Espresso,5.0,1348.08,9.0,Pied Piper,18.0,ElectroShop Satélite
2023-11-30,13.0,Lavadora 10kg,5.0,1185.38,6.0,Stark Industries,12.0,Outlet Sur
2023-12-07,29.0,Refrigerador Compacto,4.0,403.97,4.0,Umbrella Corp,3.0,Outlet Norte
2022-06-10,17.0,Microondas 25L,10.0,879.44,2.0,Globex Corporation,4.0,ElectroShop Sur
2022-04-23,21.0,Home Theater 7.1,9.0,157.07,2.0,Globex Corporation,9.0,Tienda Online Plus
2022-12-30,16.0,Refrigerador Triple Puerta,6.0,289.49,15.0,LexCorp,13.0,ElectroShop Norte
2023-11-24,17.0,Microondas 25L,8.0,346.14,11.0,Biohazard Inc,7.0,Tienda Express
2023-01-23,18.0,Aspiradora Robot,8.0,1467.5,7.0,Wayne Enterprises,12.0,Outlet Sur
2024-05-19,5.0,Aspiradora Sin Bolsa,8.0,585.86,12.0,Cyberdyne Systems,5.0,Tienda Premium
2022-08-19,7.0,Home Theater 5.1,1.0,1308.26,NULL,NULL,17.0,Tienda Virtual Sur
